what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539981326
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.400.v201006030400,"org.eclipse.jst.j2ee.J2EEPerspective",1280539983761
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1280539983798
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280539985467
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540244983
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1280540252722
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1280540255689
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540300625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540303395
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1280540325565
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280540327587
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540329878
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540335026
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540338696
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540339605
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540340920
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540342393
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540343171
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540388017
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280540397283
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540399170
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540400844
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280540403014
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540404522
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540407233
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540409374
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540409430
activated,perspective,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.DebugPerspective",1280540409527
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1280540418821
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.commands.Inspect",1280540420608
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540420659
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540423242
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280540447173
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1280540450365
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540453625
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540459370
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280540459579
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540461233
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540543180
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540547903
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540553784
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540558635
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540561238
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540562393
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540686063
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540699105
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540721110
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1280540732088
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540732932
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540753560
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280540788469
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540792719
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540792774
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540797595
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540831827
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540838101
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540845784
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540852904
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540876798
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1280540876856
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540880248
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280540900999
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280540901295
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280540901700
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280540905579
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1280540909254
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540911671
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540912168
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1280540949098
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280540964438
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540967315
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1280540970155
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540971063
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280540971275
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540973516
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540974444
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280540976752
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1280540979118
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540982057
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540985981
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280540988376
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540991797
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540991906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280540998331
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541038595
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1280541040305
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.StepOver",1280541045546
executed,command,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui.commands.Resume",1280541047510
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1280541052187
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541075091
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541075189
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280541078926
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541081834
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541085702
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1280541088286
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.lineStart",1280541088621
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541095925
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541097971
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541098997
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1280541105455
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541113925
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280541115333
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280541115473
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1280541116412
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280541123638
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.delete",1280541123793
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541133912
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541134122
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541134323
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541134499
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541134682
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541134856
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.goto.wordNext",1280541135046
executed,command,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.edit.text.select.lineEnd",1280541136412
