what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846893052
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1281846894746
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1281846895359
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1281846895365
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1281846895392
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1281846895395
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1281846895807
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.refresh",1281846897538
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846905198
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1281846915313
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846916520
started,bundle,org.eclipse.mylyn.resources.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.resources.ui",1281846916617
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281846916735
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1281846916871
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846926721
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846926791
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846943106
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846943222
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846949508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1281846949635
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1281846956512
activated,view,org.eclipse.ui.navigator.resources,3.4.200.I20100601-0800,"org.eclipse.ui.navigator.ProjectExplorer",1281846973348
